TIPO_DATO;LOTE;COD_DISTRITO;DISTRITO;COD_BARRIO;BARRIO;DIRECCION_COMPLETA;DIRECCION_AUXILIAR;CENTRO;VIA_CLASE;VIA_NOMBRE;TIPO_NUMERO;NUMERO;UTM_X;UTM_Y;LATITUD;LONGITUD;MAS INFORMACIÓN;DIRECCION AMPLIADA
Contenedor de ropa;3;13;Puente de Vallecas;131;Entrevías;RONDA   SUR, 4;;"Centro Deportivo Municipal ""Entrevías""";RONDA;SUR;número;4;-3,67389;40,37769;40,37768976;-3,67389016;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;"RONDA   SUR, 4. Centro Deportivo Municipal ""Entrevías"""
Contenedor de ropa;3;13;Puente de Vallecas;131;Entrevías;CALLE DE PEDROCHES, 8;frente;;CALLE;PEDROCHES;número;8;-3,669331;40,378865;40,378865;-3,66933095;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE PEDROCHES, 8. 
Contenedor de ropa;3;13;Puente de Vallecas;131;Entrevías;CALLE DEL CONDE RODRIGUEZ SAN PEDRO, 58;;;CALLE;CONDE RODRIGUEZ SAN PEDRO;número;58;-3,67031;40,38336;40,38336018;-3,67030982;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CONDE RODRIGUEZ SAN PEDRO, 58. 
Contenedor de ropa;3;13;Puente de Vallecas;131;Entrevías;CALLE DE PEDROCHES, 1;;;CALLE;PEDROCHES;número;1;-3,670512;40,380183;40,38018255;-3,67051164;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE PEDROCHES, 1. 
Contenedor de ropa;3;13;Puente de Vallecas;131;Entrevías;CALLE DE LA MEJORANA, 54;;;CALLE;MEJORANA;número;54;-3,673851;40,382738;40,38273799;-3,67385107;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LA MEJORANA, 54. 
Contenedor de ropa;3;13;Puente de Vallecas;131;Entrevías;CALLE DE RUIDERA, 9;junto a iglesia;;CALLE;RUIDERA;número;9;-3,674071;40,380848;40,38084829;-3,67407122;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE RUIDERA, 9. 
Contenedor de ropa;3;13;Puente de Vallecas;131;Entrevías;CALLE DE CAZORLA, 89;;;CALLE;CAZORLA;número;89;-3,664719;40,375356;40,37535635;-3,66471944;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE CAZORLA, 89. 
Contenedor de ropa;3;13;Puente de Vallecas;131;Entrevías;AVENIDA DE LAS GLORIETAS, 20;;;AVENIDA;GLORIETAS;número;20;-3,659624;40,373163;40,37316324;-3,65962449;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE LAS GLORIETAS, 20. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DEL PUERTO DE LA MORCUERA, 7;;;CALLE;PUERTO DE LA MORCUERA;número;7;-3,66732;40,38385;40,38385045;-3,66731989;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL PUERTO DE LA MORCUERA, 7. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DEL CONVENIO, 41;frente;;CALLE;CONVENIO;número;41;-3,67176;40,39061;40,3906104;-3,67176025;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL CONVENIO, 41. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;AVENIDA DE SAN DIEGO, 59;;;AVENIDA;SAN DIEGO;número;59;-3,66867;40,387334;40,3873338;-3,66866954;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE SAN DIEGO, 59. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DE LAS PALOMERAS, 39;;;CALLE;PALOMERAS;número;39;-3,666606;40,389234;40,38923405;-3,6666057;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LAS PALOMERAS, 39. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DE MARTINEZ DE LA RIVA, 2;;Mercado Municipal Puente de Vallecas;CALLE;MARTINEZ DE LA RIVA;número;2;-3,668293;40,395715;40,39571472;-3,66829339;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE MARTINEZ DE LA RIVA, 2. Mercado Municipal Puente de Vallecas
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;AVENIDA DE SAN DIEGO, 144;;;AVENIDA;SAN DIEGO;número;144;-3,664916;40,383784;40,38378373;-3,66491588;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE SAN DIEGO, 144. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DE CARLOS MARTIN ALVAREZ, 100;;;CALLE;CARLOS MARTIN ALVAREZ;número;100;-3,666374;40,385985;40,3859849;-3,66637416;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE CARLOS MARTIN ALVAREZ, 100. 
Contenedor de ropa;3;13;Puente de Vallecas;132;Entrevías;CALLE DEL PUERTO DE BALBARAN, 15;;;CALLE;PUERTO DE BALBARAN;número;15;-3,669875;40,384451;40,38445106;-3,66987542;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL PUERTO DE BALBARAN, 15. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DEL PINTOR SOROLLA, 9;;;CALLE;PINTOR SOROLLA;número;9;-3,67065;40,385917;40,3859171;-3,67065016;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL PINTOR SOROLLA, 9. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DE CARLOS MARTIN ALVAREZ, 45;;;CALLE;CARLOS MARTIN ALVAREZ;número;45;-3,665002;40,387485;40,38748528;-3,66500157;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE CARLOS MARTIN ALVAREZ, 45. 
Contenedor de Ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DE MARTINEZ DE LA RIVA, 56;;;CALLE;MARTINEZ DE LA RIVA;número;56;-3,665582;40,391539;40,39153921;-3,66558171;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE MARTINEZ DE LA RIVA, 56. 
Contenedor de ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DE MELQUIADES BIENCINTO, 11;con Melquiades Biencinto;;CALLE;MELQUIADES BIENCINTO;número;11;-3,669942;40,396789;40,39678859;-3,66994158;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE MELQUIADES BIENCINTO, 11. 
Contenedor de Ropa;3;13;Puente de Vallecas;132;San Diego;CALLE DEL PUERTO DE PAJARES, 1;;;CALLE;PUERTO DE PAJARES;número;1;-3,664124;40,395486;40,39548635;-3,66412409;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL PUERTO DE PAJARES, 1. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;CALLE DEL ARROYO DEL OLIVAR, 116;;;CALLE;ARROYO DEL OLIVAR;número;116;-3,65615;40,38946;40,38946037;-3,65615035;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL ARROYO DEL OLIVAR, 116. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;AVENIDA DE BUENOS AIRES, 52;;;AVENIDA;BUENOS AIRES;número;52;-3,65336;40,38641;40,38641038;-3,6533603;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE BUENOS AIRES, 52. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;AVENIDA DE PABLO NERUDA, 89;frente;;AVENIDA;PABLO NERUDA;número;89;-3,6603;40,38125;40,38125018;-3,66029998;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE PABLO NERUDA, 89. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;AVENIDA DE PABLO NERUDA, 132;;;AVENIDA;PABLO NERUDA;número;132;-3,656799;40,38169;40,38168994;-3,65679947;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE PABLO NERUDA, 132. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;CALLE DEL PUERTO DE VELATE, 8;;;CALLE;PUERTO DE VELATE;número;8;-3,65645;40,38463;40,3846298;-3,65644984;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL PUERTO DE VELATE, 8. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;CALLE DEL PUERTO DE COSTABONA, 2;;;CALLE;PUERTO DE COSTABONA;número;2;-3,65879;40,38648;40,38647957;-3,65878997;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DEL PUERTO DE COSTABONA, 2. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;CALLE DE LA VENTA DE LA HIGUERA, 5;;;CALLE;VENTA DE LA HIGUERA;número;5;-3,663735;40,380196;40,38019619;-3,66373504;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE LA VENTA DE LA HIGUERA, 5. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;CALLE DE MOGAMBO, 4;esquina calle Violetera;;CALLE;MOGAMBO;número;4;-3,657006;40,379571;40,37957064;-3,65700578;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE MOGAMBO, 4. 
Contenedor de ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;CALLE DE CANDILEJAS, 74;;;CALLE;CANDILEJAS;número;74;-3,66486;40,381494;40,38149394;-3,66485975;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE CANDILEJAS, 74. 
Contenedor de Ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;CALLE DE CARLOS MARTIN ALVAREZ, 25;;;CALLE;CARLOS MARTIN ALVAREZ;número;25;-3,663574;40,389375;40,38937489;-3,6635737;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE CARLOS MARTIN ALVAREZ, 25. 
Contenedor de Ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;AVENIDA DE LAS PALOMERAS, 2;;;AVENIDA;PALOMERAS;número;2;-3,659014;40,388973;40,38897255;-3,65901372;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;AVENIDA DE LAS PALOMERAS, 2. 
Contenedor de Ropa;3;13;Puente de Vallecas;133;Palomeras Bajas;CALLE DE FANTASIA, 2;;;CALLE;FANTASIA;número;2;-3,656554;40,377964;40,37796421;-3,65655366;Además se puede depositar ropa usada en los puntos limpios fijos y móviles www.madrid.es/puntoslimpios;CALLE DE FANTASIA, 2. 
